"","x"
"2004-08-16",199.776447619048
"2004-08-23",204.355009523809
"2004-08-30",203.220647619048
"2004-09-06",197.052352380952
"2004-09-13",203.619276190476
"2004-09-20",208.282923809524
"2004-09-27",218.032361904762
"2004-10-04",230.698447619048
"2004-10-11",239.72939047619
"2004-10-18",244.961352380952
"2004-10-25",249.156314285714
"2004-11-01",244.480266666667
"2004-11-08",230.927657142857
"2004-11-15",227.091219047619
"2004-11-22",223.112514285714
"2004-11-29",216.446580952381
"2004-12-06",205.86
"2004-12-13",194.5
"2004-12-20",200.55
"2005-01-03",197.509438095238
"2005-01-10",191.789269047619
"2005-01-17",195.880152380952
"2005-01-24",201.349961904762
"2005-01-31",203.230523809524
"2005-02-07",205.790876190476
"2005-02-14",208.395704761905
"2005-02-21",208.051695238095
"2005-02-28",216.147628571429
"2005-03-07",222.113123809524
"2005-03-14",232.184857142857
"2005-03-21",236.170057142857
"2005-04-04",251.769219047619
"2005-04-11",254.381714285714
"2005-04-18",244.676828571429
"2005-04-25",245.29279047619
"2005-05-02",240.10059047619
"2005-05-09",233.919047619048
"2005-05-16",233.273019047619
"2005-05-23",219.959685714286
"2005-05-30",232.954133333333
"2005-06-06",244.92
"2005-06-13",262.12859047619
"2005-06-20",266.715752380952
"2005-06-27",268.488476190476
"2005-07-04",273.738133333333
"2005-07-11",279.821685714286
"2005-07-18",292.8514
"2005-07-25",278.786619047619
"2005-08-01",282.856838095238
"2005-08-08",280.775542857143
"2005-08-22",300.313828571429
"2005-08-29",305.966419047619
"2005-09-05",318.369219047619
"2005-09-12",314.190742857143
"2005-09-19",308.628361904762
"2005-09-26",319.414657142857
"2005-10-03",323.037609523809
"2005-10-10",328.629628571429
"2005-10-17",321.59
"2005-10-24",324.137152380952
"2005-11-07",301.372047619048
"2005-11-14",290.76359047619
"2005-11-21",285.739619047619
"2005-11-28",288.617066666667
"2005-12-05",292.526819047619
"2005-12-12",296.60620952381
"2005-12-19",302.913619047619
